"Contact.ID","Contact.Source.ID","Full.Name..Company.or.Person.","Employee.ID","Primary.Email","Job.Title","Office","Practice.Area","Practice.Group","Status","Alumni","Kirkland.Title"
222,2,"Mouritz, Jermaine",1971,"jermaine.mouritz@lawfirmllp.com","Shareholder","Chicago","Litigation","Litigation","Inactive","Yes","Partner"
223,2,"Mcclung, Rodrick",1981,"rodrick.mcclung@lawfirmllp.com","Partner","New York","Transactional","Real Estate","Inactive","Yes","Partner"
224,2,"Thondley, Boris",1985,"boris.thondley@lawfirmllp.com","Director","Los Angeles","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
225,2,"Bownass, Maple",1986,"maple.bownass@lawfirmllp.com","Partner","Chicago","Litigation","Litigation","Active","","Partner"
226,2,"Rumsey, Lance",1999,"lance.rumsey@lawfirmllp.com","Partner","Chicago","Restructuring","Restructuring","Active","","Partner"
227,2,"Lant, Laurel",2001,"laurel.lant@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
228,2,"Noddal, Lonny",2005,"lonny.noddal@lawfirmllp.com","","Denver","Transactional","Class Action Litigation","Inactive","Yes","Associate"
229,2,"Devenport, Columbus",2035,"columbus.devenport@lawfirmllp.com","*Retired Partner","Chicago","","","Inactive","Yes","Associate"
230,2,"Lamplough, Noel",2105,"noel.lamplough@lawfirmllp.com","Managing Partner","Washington, D.C.","","","Inactive","Yes","Associate"
231,2,"Aubrey, Jaqueline",2200,"jaqueline.aubrey@lawfirmllp.com","Partner","Washington, D.C.","","","Inactive","Yes","Associate"
232,2,"Overton, Fermin",2202,"fermin.overton@lawfirmllp.com","Vice President and Legal Counsel","New York","Intellectual Property","IP - Transactional","Inactive","Yes","Of Counsel"
233,2,"Garside, Susanna",2207,"susanna.garside@lawfirmllp.com","Partner","New York","Transactional","Mergers & Acquisitions","Active","","Partner"
234,2,"Langford, Melvin",2791,"melvin.langford@lawfirmllp.com","Deputy District Attorney","Los Angeles","Litigation","Class Action Litigation","Inactive","Yes","Associate"
235,2,"Lomax, Joaquin",2793,"joaquin.lomax@lawfirmllp.com","","New York","Transactional","Antitrust & Competitions","Inactive","Yes","Associate"
236,2,"Oastler, Edward",2794,"edward.oastler@lawfirmllp.com","Chief Executive Officer","Chicago","","","Inactive","Yes","Associate"
237,2,"Olewine, Harley",2795,"harley.olewine@lawfirmllp.com","Partner","Chicago","Litigation","Class Action Litigation","Active","","Partner"
238,2,"Depledge, Dena",2797,"dena.depledge@lawfirmllp.com","","Chicago","Intellectual Property","Patent","Inactive","Yes","Associate"
239,2,"Herries, Nathanael",2799,"nathanael.herries@lawfirmllp.com","","Chicago","Transactional","Employee Benefits","Inactive","Yes","Associate"
240,2,"Laverock, Ardis",2800,"ardis.laverock@lawfirmllp.com","Chief Legal Counsel","","","","Inactive","Yes","Associate"
241,2,"Hawtrey, Darrick",2801,"darrick.hawtrey@lawfirmllp.com","Partner","Chicago","Litigation","Antitrust & Competitions","Active","","Partner"
242,2,"Hazell, Cristobal",2804,"cristobal.hazell@lawfirmllp.com","Senior Director - Transactions","New York","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
243,2,"Rutherford, Martine",2808,"martine.rutherford@lawfirmllp.com","Partner","Chicago","Transactional","Corporate","Active","","Partner"
244,2,"Bottomly, Darrel",2813,"darrel.bottomly@lawfirmllp.com","Assistant Director, Division of Enforcement & Investigations","Washington, D.C.","Litigation","Class Action Litigation","Inactive","Yes","Partner"
245,2,"Smith-Rense, Percy",2815,"percy.smith-rense@lawfirmllp.com","Partner","Chicago","Litigation","Class Action Litigation","Active","","Partner"
246,2,"Major, Lesia",2817,"lesia.major@lawfirmllp.com","Partner","Chicago","","","Inactive","Yes","Associate"
247,2,"Agnew, Jerry",2821,"jerry.agnew@lawfirmllp.com","","Los Angeles","Litigation","Litigation","Inactive","Yes","Associate"
248,2,"Gilfillan, Harlan",2824,"harlan.gilfillan@lawfirmllp.com","Managing Director, Senior Banker","New York","Transactional","Trusts & Estates","Inactive","Yes","Associate"
249,2,"Cockbone, Erasmo",2827,"erasmo.cockbone@lawfirmllp.com","","Chicago","Transactional","Tax","Inactive","Yes","Associate"
250,2,"Blakey, Israel",2831,"israel.blakey@lawfirmllp.com","Partner","Chicago","Transactional","Litigation","Inactive","Yes","Associate"
251,2,"Herdsman, Ernesto",2832,"ernesto.herdsman@lawfirmllp.com","","Washington, D.C.","Transactional","Government Contracts","Inactive","Yes","Of Counsel"
252,2,"Schmidt, Hiedi",2840,"hiedi.schmidt@lawfirmllp.com","Managing Director and Co-Founder","Washington, D.C.","Transactional","Private Equity","Inactive","Yes","Partner"
253,2,"Ashby, Natacha",2852,"natacha.ashby@lawfirmllp.com","Partner","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Partner"
254,2,"Macarthur, Mack",2883,"mack.macarthur@lawfirmllp.com","Partner","Chicago","Litigation","Securities Litigations","Active","","Partner"
255,2,"Blue, Homer",2887,"homer.blue@lawfirmllp.com","Shareholder","","","","Inactive","Yes","Associate"
256,2,"Cunion, Denny",2901,"denny.cunion@lawfirmllp.com","Partner","Chicago","Litigation","Class Action Litigation","Active","","Partner"
257,2,"Womersley, Louis",2902,"louis.womersley@lawfirmllp.com","Senior Trial Counsel","Chicago","Litigation","Antitrust & Competitions","Inactive","Yes","Of Counsel"
258,2,"Mcquade, Paris",2903,"paris.mcquade@lawfirmllp.com","Counsel","Chicago","Litigation","Securities Litigations","Inactive","Yes","Partner"
259,2,"Vinicomb, Yong",2906,"yong.vinicomb@lawfirmllp.com","","Washington, D.C.","Litigation","Securities Litigations","Inactive","Yes","Associate"
260,2,"Snyder, Leonard",2907,"leonard.snyder@lawfirmllp.com","Intellectual Property Lawyer","Chicago","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
261,2,"Mcluckie, Blaine",2910,"blaine.mcluckie@lawfirmllp.com","Vice President and Associate General Counsel","Washington, D.C.","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
262,2,"Horsburgh, Andres",2914,"andres.horsburgh@lawfirmllp.com","Partner","Washington, D.C.","Litigation","International Trade","Inactive","Yes","Partner"
263,2,"Spring, Shad",2915,"shad.spring@lawfirmllp.com","Legislative and Regulatory Counsel","Washington, D.C.","Transactional","International Litigation & Arbitration","Inactive","Yes","Associate"
264,2,"Windsor, Darin",2918,"darin.windsor@lawfirmllp.com","","Washington, D.C.","","","Inactive","Yes","Partner"
265,2,"Redford, Gustavo",2922,"gustavo.redford@lawfirmllp.com","Of Counsel","Chicago","Transactional","Investment Management","Active","","Of Counsel"
266,2,"Bucknell, Shad",2926,"shad.bucknell@lawfirmllp.com","","New York","Restructuring","Restructuring","Inactive","Yes","Partner"
267,2,"Cannaday, Broderick",2932,"broderick.cannaday@lawfirmllp.com","Director","Chicago","Transactional","Litigation","Inactive","Yes","Associate"
268,2,"Skidmore, Mark",2933,"mark.skidmore@lawfirmllp.com","","Chicago","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
269,2,"Johnston, Manuel",2936,"manuel.johnston@lawfirmllp.com","","","","","Inactive","Yes","Associate"
270,2,"Skeels, Gilbert",3097,"gilbert.skeels@lawfirmllp.com","Partner","Chicago","Transactional","Mergers & Acquisitions","Active","","Partner"
271,2,"Byres, Eddy",3099,"eddy.byres@lawfirmllp.com","Partner","Denver","Transactional","Class Action Litigation","Inactive","Yes","Associate"
272,2,"Rycroft, Ivory",3100,"ivory.rycroft@lawfirmllp.com","Dir. of Academic Support & Lecturer of Law","New York","Litigation","Litigation","Inactive","Yes","Associate"
273,2,"Pack, Toby",3104,"toby.pack@lawfirmllp.com","Partner","Chicago","Intellectual Property","Patent","Inactive","Yes","Partner"
274,2,"Hutten, Camie",3126,"camie.hutten@lawfirmllp.com","Partner and Founder","Chicago","Transactional","Investment Management","Inactive","Yes","Associate"
275,2,"Rawlings, Emilio",3130,"emilio.rawlings@lawfirmllp.com","Partner","New York","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
276,2,"Jeffcoat, Gerry",3142,"gerry.jeffcoat@lawfirmllp.com","Partner","Chicago","","","Inactive","Yes","Partner"
277,2,"Burk, Zachariah",3146,"zachariah.burk@lawfirmllp.com","Partner","Chicago","","","Inactive","Yes","Associate"
278,2,"Martine, Christiane",3155,"christiane.martine@lawfirmllp.com","","Chicago","Intellectual Property","Patent","Inactive","Yes","Associate"
279,2,"Lillie, Victor",3175,"victor.lillie@lawfirmllp.com","Partner","Chicago","Litigation","Litigation","Active","","Partner"
280,2,"Shacklock, Doyle",3178,"doyle.shacklock@lawfirmllp.com","Partner","New York","Transactional","Litigation","Inactive","Yes","Associate"
281,2,"Willock, Andrea",3182,"andrea.willock@lawfirmllp.com","","New York","Transactional","Investment Management","Inactive","Yes","Associate"
282,2,"Whately-Smith, Jerome",3200,"jerome.whately-smith@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
283,2,"O'neil, Irwin",3205,"irwin.o'neil@lawfirmllp.com","","Chicago","","","Inactive","Yes","Partner"
284,2,"Healy, Rudolph",3207,"rudolph.healy@lawfirmllp.com","Shareholder","Chicago","Transactional","Corporate","Inactive","Yes","Partner"
285,2,"Emma, Zada",3209,"zada.emma@lawfirmllp.com","Vice President, Assistant General Counsel and Assistant Secretary","Chicago","Transactional","Corporate","Inactive","Yes","Partner"
286,2,"Milner, Maurice",3211,"maurice.milner@lawfirmllp.com","Partner","Washington, D.C.","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
287,2,"Docherty, Hong",3215,"hong.docherty@lawfirmllp.com","Of Counsel","Washington, D.C.","Litigation","Litigation","Active","","Of Counsel"
288,2,"Utten, Leon",3218,"leon.utten@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
289,2,"Potts, Aubrey",3219,"aubrey.potts@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
290,2,"Reeve, Dean",3220,"dean.reeve@lawfirmllp.com","Of Counsel","New York","Transactional","Private Equity","Active","","Of Counsel"
291,2,"Whitehill, Sammie",3222,"sammie.whitehill@lawfirmllp.com","Chief Litigation Counsel","Chicago","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
292,2,"Depoe, Richie",3223,"richie.depoe@lawfirmllp.com","Partner","New York","Transactional","Investment Management","Active","","Partner"
293,2,"Presley, Clint",3244,"clint.presley@lawfirmllp.com","Partner","Los Angeles","Litigation","Litigation","Inactive","Yes","Partner"
294,2,"Hermann, Fletcher",3245,"fletcher.hermann@lawfirmllp.com","Managing Editor","Chicago","Transactional","Corporate Finance","Inactive","Yes","Associate"
295,2,"Lambdin, Nathanial",3251,"nathanial.lambdin@lawfirmllp.com","Vice President, Deputy General Counsel & Chief Litigation Counsel","Chicago","","","Inactive","Yes","Associate"
296,2,"Wigert, Alda",3264,"alda.wigert@lawfirmllp.com","Partner","Los Angeles","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
297,2,"Fiddell, Sheldon",3269,"sheldon.fiddell@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
298,2,"Chisnal, Denver",3285,"denver.chisnal@lawfirmllp.com","Executive Vice President and Deputy General Counsel","Chicago","","","Inactive","Yes","Associate"
299,2,"Constance, Erin",3289,"erin.constance@lawfirmllp.com","Partner","Chicago","Transactional","Corporate","Active","","Partner"
300,2,"Snutch, Margeret",3298,"margeret.snutch@lawfirmllp.com","Partner","Chicago","Transactional","Private Equity","Inactive","Yes","Partner"
301,2,"Wyndham, Collin",3303,"collin.wyndham@lawfirmllp.com","","Chicago","Transactional","Employee Benefits","Inactive","Yes","Partner"
302,2,"Winston, Emory",3304,"emory.winston@lawfirmllp.com","Assistant  General Counsel","Los Angeles","Litigation","Litigation","Inactive","Yes","Associate"
303,2,"Snavely, Korey",3308,"korey.snavely@lawfirmllp.com","Principal","Chicago","Transactional","Mergers & Acquisitions","Inactive","Yes","Partner"
304,2,"Farrimond, Howard",3309,"howard.farrimond@lawfirmllp.com","Vice President and Associate General Counsel","New York","Transactional","Corporate","Inactive","Yes","Associate"
305,2,"Wise, Connie",3321,"connie.wise@lawfirmllp.com","","Washington, D.C.","Transactional","Environmental Transactions","Inactive","Yes","Partner"
306,2,"Grattan, Harland",3329,"harland.grattan@lawfirmllp.com","Division Counsel","Chicago","Transactional","Corporate Finance","Inactive","Yes","Partner"
307,2,"Medhurst, Sachiko",3330,"sachiko.medhurst@lawfirmllp.com","","Los Angeles","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
308,2,"Ransay, Abdul",3331,"abdul.ransay@lawfirmllp.com","","Denver","Transactional","International Litigation & Arbitration","Inactive","Yes","Associate"
309,2,"Dolling, Denver",3585,"denver.dolling@lawfirmllp.com","Managing Partner","Chicago","Transactional","Securities Litigations","Inactive","Yes","Partner"
310,2,"Smith, Efrain",3589,"efrain.smith@lawfirmllp.com","","New York","Transactional","Corporate Finance","Inactive","Yes","Partner"
311,2,"Montgomery Campbell, Deangelo",3593,"deangelo.montgomery campbell@lawfirmllp.com","","Washington, D.C.","Transactional","Energy","Inactive","Yes","Partner"
312,2,"Ashwell, Nestor",3594,"nestor.ashwell@lawfirmllp.com","President","Chicago","","","Inactive","Yes","Associate"
313,2,"Skeen, Jesus",3596,"jesus.skeen@lawfirmllp.com","Attorney-Editor, Mergers & Acquisitions, Private Equity & Venture Capital Law","New York","Transactional","Investment Management","Inactive","Yes","Partner"
314,2,"Celestia, Terra",3603,"terra.celestia@lawfirmllp.com","Partner","New York","Litigation","Litigation","Inactive","Yes","Associate"
315,2,"Lund, Floyd",3604,"floyd.lund@lawfirmllp.com","Partner","Chicago","Transactional","Corporate Finance","Active","","Partner"
316,2,"Carruthers?, Lavonne",3605,"lavonne.carruthers?@lawfirmllp.com","Of Counsel","Chicago","","Real Estate","Inactive","Yes","Visiting Attorney"
317,2,"Davies, Cesar",3606,"cesar.davies@lawfirmllp.com","Of Counsel","Chicago","Litigation","Securities Litigations","Active","","Of Counsel"
318,2,"Hawley, Issac",3618,"issac.hawley@lawfirmllp.com","Deputy Legal Advisor","Washington, D.C.","","","Inactive","Yes","Associate"
319,2,"Trotter, Sallie",3621,"sallie.trotter@lawfirmllp.com","Managing Director","Chicago","Transactional","Antitrust & Competitions","Inactive","Yes","Associate"
320,2,"Salman, Delena",3622,"delena.salman@lawfirmllp.com","","New York","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
321,2,"Lester, Hyman",3638,"hyman.lester@lawfirmllp.com","Partner","Chicago","Transactional","Private Equity","Active","","Partner"
322,2,"Gravil, Felton",3641,"felton.gravil@lawfirmllp.com","Vice President and General Counsel","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Of Counsel"
323,2,"Of Castile, Jewell",3642,"jewell.of castile@lawfirmllp.com","Partner","Chicago","Transactional","IP - Transactional","Active","","Partner"
324,2,"Todd, Wenona",3644,"wenona.todd@lawfirmllp.com","Partner","Chicago","Transactional","Corporate","Active","","Partner"
325,2,"Sowermire, Raleigh",3683,"raleigh.sowermire@lawfirmllp.com","Senior Vice President - Loss Prevention","Chicago","","","Inactive","Yes","Associate"
326,2,"Dabbs, Claude",3685,"claude.dabbs@lawfirmllp.com","","Washington, D.C.","","","Inactive","Yes","Associate"
327,2,"Denton, Jerald",3686,"jerald.denton@lawfirmllp.com","","Chicago","Transactional","Investment Management","Inactive","Yes","Partner"
328,2,"Charters, Gavin",3692,"gavin.charters@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
329,2,"Crook, Emery",3694,"emery.crook@lawfirmllp.com","Partner","Chicago","Transactional","Investment Management","Inactive","Yes","Partner"
330,2,"Mclachlan, Jody",3710,"jody.mclachlan@lawfirmllp.com","Partner","New York","Litigation","Class Action Litigation","Active","","Partner"
331,2,"Hattaway, Roland",3714,"roland.hattaway@lawfirmllp.com","Senior Managing Director","New York","Transactional","Tax","Inactive","Yes","Associate"
332,2,"Sanford, Noreen",3715,"noreen.sanford@lawfirmllp.com","Partner","Chicago","Litigation","International Litigation & Arbitration","Active","","Partner"
333,2,"Noland, Mitchel",3718,"mitchel.noland@lawfirmllp.com","Partner","Chicago","Transactional","Employee Benefits","Active","","Partner"
334,2,"Acklam, Joel",3720,"joel.acklam@lawfirmllp.com","Employee Benefits Consultant","Chicago","Transactional","Employee Benefits","Inactive","Yes","Associate"
335,2,"Earp, Huey",3722,"huey.earp@lawfirmllp.com","","Chicago","","","Inactive","Yes","Partner"
336,2,"Cribb, Spencer",3724,"spencer.cribb@lawfirmllp.com","","New York","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
337,2,"Marnie, Jeramy",3730,"jeramy.marnie@lawfirmllp.com","Managing Director","Washington, D.C.","Transactional","Corporate","Inactive","Yes","Of Counsel"
